filename,width,height,class,xmin,ymin,xmax,ymax
952.jpg,320,240,1,127,174,155,204
2115.jpg,320,240,0,39,101,269,178
2115.jpg,320,240,1,138,145,165,171
2083.jpg,320,240,0,45,104,319,213
2083.jpg,320,240,1,179,165,215,203
1028.jpg,320,240,0,80,101,251,178
1028.jpg,320,240,1,157,148,176,166
1608.jpg,320,240,0,40,104,177,206
1608.jpg,320,240,1,120,168,146,192
664.jpg,320,240,0,64,102,280,227
664.jpg,320,240,1,151,171,176,199
1465.jpg,320,240,0,40,100,245,212
1465.jpg,320,240,1,112,161,135,188
1077.jpg,320,240,0,64,91,279,226
1077.jpg,320,240,1,192,169,217,200
515.jpg,320,240,0,46,96,267,208
515.jpg,320,240,1,156,161,180,187
1621.jpg,320,240,0,40,104,176,210
1621.jpg,320,240,1,117,169,145,196
220.jpg,320,240,0,74,98,240,176
220.jpg,320,240,1,152,141,170,167
2701.jpg,320,240,0,43,101,308,193
2701.jpg,320,240,1,156,151,188,185
1187.jpg,320,240,0,40,102,279,215
1187.jpg,320,240,1,146,173,175,202
1992.jpg,320,240,0,6,103,309,207
1992.jpg,320,240,1,133,163,168,203
1752.jpg,320,240,0,43,104,175,192
1752.jpg,320,240,1,117,156,141,179
2052.jpg,320,240,0,51,103,319,213
2052.jpg,320,240,1,187,166,223,204
2091.jpg,320,240,0,28,105,319,212
2091.jpg,320,240,1,162,166,197,204
772.jpg,320,240,0,59,98,245,180
772.jpg,320,240,1,141,147,161,169
355.jpg,320,240,0,41,102,280,216
355.jpg,320,240,1,143,172,169,200
2189.jpg,320,240,0,13,102,293,197
2189.jpg,320,240,1,133,155,165,189
1086.jpg,320,240,0,76,93,279,225
1086.jpg,320,240,1,201,168,228,198
2244.jpg,320,240,0,4,101,262,194
2244.jpg,320,240,1,105,149,133,182
763.jpg,320,240,0,70,100,265,187
763.jpg,320,240,1,154,152,176,176
491.jpg,320,240,0,40,94,272,212
491.jpg,320,240,1,147,170,174,197
146.jpg,320,240,0,39,90,217,203
146.jpg,320,240,1,121,149,142,172
2246.jpg,320,240,0,2,101,262,194
2246.jpg,320,240,1,101,149,129,182
582.jpg,320,240,0,68,99,280,215
582.jpg,320,240,1,158,166,184,194
613.jpg,320,240,0,99,99,280,216
613.jpg,320,240,1,176,161,199,188
2392.jpg,320,240,0,29,101,270,183
2392.jpg,320,240,1,133,147,161,176
2733.jpg,320,240,0,13,102,292,199
2733.jpg,320,240,1,133,160,165,189
1808.jpg,320,240,0,47,104,183,205
1808.jpg,320,240,1,125,164,152,191
946.jpg,320,240,0,40,102,279,220
946.jpg,320,240,1,128,174,156,203
1648.jpg,320,240,0,42,104,183,205
1648.jpg,320,240,1,124,168,149,191
1358.jpg,320,240,0,53,102,279,211
1358.jpg,320,240,1,167,167,191,195
1126.jpg,320,240,0,55,100,279,206
1126.jpg,320,240,1,154,166,179,192
1952.jpg,320,240,0,91,101,213,195
1952.jpg,320,240,1,167,158,191,181
2702.jpg,320,240,0,45,101,311,193
2702.jpg,320,240,1,159,152,190,185
1852.jpg,320,240,0,57,104,180,191
1852.jpg,320,240,1,125,156,149,177
2153.jpg,320,240,0,0,105,208,214
2153.jpg,320,240,1,34,167,68,205
2132.jpg,320,240,0,0,105,248,213
2132.jpg,320,240,1,70,166,105,204
649.jpg,320,240,0,58,86,262,232
649.jpg,320,240,1,126,153,146,180
1584.jpg,320,240,0,50,103,206,198
1584.jpg,320,240,1,122,160,147,184
2450.jpg,320,240,0,54,100,285,180
2450.jpg,320,240,1,154,144,182,172
589.jpg,320,240,0,76,97,280,217
589.jpg,320,240,1,163,164,188,192
1663.jpg,320,240,0,49,104,179,196
1663.jpg,320,240,1,118,159,143,182
1351.jpg,320,240,0,61,102,279,216
1351.jpg,320,240,1,177,167,202,196
2682.jpg,320,240,0,19,103,286,194
2682.jpg,320,240,1,133,153,164,186
289.jpg,320,240,0,107,92,272,188
289.jpg,320,240,1,173,141,191,163
2417.jpg,320,240,0,40,102,272,181
2417.jpg,320,240,1,145,145,173,173
91.jpg,320,240,0,40,112,280,224
91.jpg,320,240,1,137,180,165,208
1596.jpg,320,240,0,49,103,186,202
1596.jpg,320,240,1,124,161,149,187
1796.jpg,320,240,0,48,104,184,204
1796.jpg,320,240,1,126,164,152,190
454.jpg,320,240,0,42,86,279,217
454.jpg,320,240,1,143,169,170,197
2375.jpg,320,240,0,89,103,319,195
2375.jpg,320,240,1,211,150,240,186
2317.jpg,320,240,0,0,100,256,193
2317.jpg,320,240,1,102,150,132,184
1046.jpg,320,240,0,45,93,279,220
1046.jpg,320,240,1,161,175,191,204
1284.jpg,320,240,0,79,94,242,176
1284.jpg,320,240,1,148,142,167,163
1755.jpg,320,240,0,52,104,178,192
1755.jpg,320,240,1,121,157,145,179
1164.jpg,320,240,0,62,101,269,196
1164.jpg,320,240,1,150,158,174,183
1002.jpg,320,240,0,40,102,279,220
1002.jpg,320,240,1,129,175,157,205
1552.jpg,320,240,0,74,103,207,196
1552.jpg,320,240,1,145,159,169,182
2000.jpg,320,240,0,4,103,309,209
2000.jpg,320,240,1,133,163,169,201
1144.jpg,320,240,0,56,102,267,198
1144.jpg,320,240,1,145,160,170,185
964.jpg,320,240,0,40,100,277,220
964.jpg,320,240,1,126,175,154,205
2552.jpg,320,240,0,23,45,293,139
2552.jpg,320,240,1,140,95,172,127
1854.jpg,320,240,0,57,104,179,190
1854.jpg,320,240,1,125,154,148,177
80.jpg,320,240,0,40,106,280,225
80.jpg,320,240,1,142,180,171,208
655.jpg,320,240,0,55,87,268,228
655.jpg,320,240,1,128,156,151,184
1312.jpg,320,240,0,45,102,273,218
1312.jpg,320,240,1,161,168,186,197
130.jpg,320,240,0,72,99,250,183
130.jpg,320,240,1,149,148,168,169
2600.jpg,320,240,0,57,55,319,160
2600.jpg,320,240,1,195,112,231,150
485.jpg,320,240,0,40,93,260,210
485.jpg,320,240,1,132,169,158,196
496.jpg,320,240,0,48,96,280,212
496.jpg,320,240,1,160,170,186,197
534.jpg,320,240,0,50,82,240,174
534.jpg,320,240,1,126,132,147,155
843.jpg,320,240,0,40,91,279,229
843.jpg,320,240,1,126,179,161,213
473.jpg,320,240,0,40,95,263,210
473.jpg,320,240,1,133,169,159,196
2515.jpg,320,240,0,32,96,277,177
2515.jpg,320,240,1,137,139,164,170
2583.jpg,320,240,0,27,47,319,149
2583.jpg,320,240,1,158,103,193,138
1111.jpg,320,240,0,63,102,279,210
1111.jpg,320,240,1,171,168,197,195
1810.jpg,320,240,0,46,104,182,205
1810.jpg,320,240,1,125,164,151,191
1843.jpg,320,240,0,54,104,181,195
1843.jpg,320,240,1,125,159,149,180
1612.jpg,320,240,0,46,102,176,197
1612.jpg,320,240,1,127,160,152,184
2112.jpg,320,240,0,0,105,298,212
2112.jpg,320,240,1,117,165,152,204
1487.jpg,320,240,0,47,100,256,198
1487.jpg,320,240,1,135,159,159,185
61.jpg,320,240,0,41,102,269,206
61.jpg,320,240,1,138,164,163,191
2427.jpg,320,240,0,66,100,296,180
2427.jpg,320,240,1,170,143,199,172
1345.jpg,320,240,0,64,102,279,219
1345.jpg,320,240,1,180,167,205,196
487.jpg,320,240,0,40,94,263,211
487.jpg,320,240,1,137,169,163,196
929.jpg,320,240,0,84,101,242,172
929.jpg,320,240,1,155,140,172,162
1085.jpg,320,240,0,74,94,279,226
1085.jpg,320,240,1,200,168,227,200
849.jpg,320,240,0,40,98,279,239
849.jpg,320,240,1,127,190,163,225
2481.jpg,320,240,0,26,101,273,189
2481.jpg,320,240,1,132,148,160,179
1966.jpg,320,240,0,72,102,204,196
1966.jpg,320,240,1,146,158,170,182
1041.jpg,320,240,0,46,95,279,220
1041.jpg,320,240,1,160,175,189,205
34.jpg,320,240,0,63,91,254,178
34.jpg,320,240,1,144,142,165,165
192.jpg,320,240,0,60,99,220,184
192.jpg,320,240,1,136,143,154,166
2589.jpg,320,240,0,40,52,319,152
2589.jpg,320,240,1,172,106,208,143
2626.jpg,320,240,0,0,58,304,167
2626.jpg,320,240,1,118,119,156,157
2573.jpg,320,240,0,9,45,296,147
2573.jpg,320,240,1,135,100,168,134
844.jpg,320,240,0,40,92,279,230
844.jpg,320,240,1,125,180,160,215
2445.jpg,320,240,0,58,100,291,179
2445.jpg,320,240,1,157,143,185,172
1394.jpg,320,240,0,45,101,273,207
1394.jpg,320,240,1,145,167,170,193
2056.jpg,320,240,0,66,104,319,213
2056.jpg,320,240,1,202,166,239,204
1777.jpg,320,240,0,52,104,182,200
1777.jpg,320,240,1,125,161,151,186
1301.jpg,320,240,0,47,96,278,212
1301.jpg,320,240,1,161,170,187,199
712.jpg,320,240,0,44,86,230,181
712.jpg,320,240,1,118,138,139,160
129.jpg,320,240,0,71,99,251,184
129.jpg,320,240,1,148,149,168,172
469.jpg,320,240,0,40,91,268,211
469.jpg,320,240,1,135,169,161,196
370.jpg,320,240,0,40,102,276,216
370.jpg,320,240,1,137,172,163,199
183.jpg,320,240,0,73,99,240,180
183.jpg,320,240,1,153,140,171,164
1760.jpg,320,240,0,53,104,178,192
1760.jpg,320,240,1,122,158,146,180
254.jpg,320,240,0,91,95,260,184
254.jpg,320,240,1,160,144,179,167
979.jpg,320,240,0,40,102,270,222
979.jpg,320,240,1,119,174,146,203
1853.jpg,320,240,0,57,104,179,190
1853.jpg,320,240,1,125,155,148,177
1035.jpg,320,240,0,45,94,279,220
1035.jpg,320,240,1,156,175,186,205
41.jpg,320,240,0,60,93,255,184
41.jpg,320,240,1,142,146,164,170
827.jpg,320,240,0,40,94,277,218
827.jpg,320,240,1,126,172,156,202
573.jpg,320,240,0,57,103,280,210
573.jpg,320,240,1,153,167,178,194
1060.jpg,320,240,0,48,92,279,222
1060.jpg,320,240,1,169,173,198,203
1399.jpg,320,240,0,48,99,276,207
1399.jpg,320,240,1,147,166,173,192
241.jpg,320,240,0,97,97,265,180
241.jpg,320,240,1,171,146,190,167
612.jpg,320,240,0,39,78,215,178
612.jpg,320,240,1,102,130,122,153
1997.jpg,320,240,0,5,103,309,209
1997.jpg,320,240,1,133,163,168,200
1256.jpg,320,240,0,40,101,279,214
1256.jpg,320,240,1,153,171,180,199
559.jpg,320,240,0,40,97,268,204
559.jpg,320,240,1,139,163,165,189
151.jpg,320,240,0,67,94,235,173
151.jpg,320,240,1,139,139,158,166
2277.jpg,320,240,0,0,99,220,195
2277.jpg,320,240,1,69,148,97,181
460.jpg,320,240,0,42,85,280,216
460.jpg,320,240,1,145,169,171,196
539.jpg,320,240,0,40,90,261,202
539.jpg,320,240,1,138,161,163,187
992.jpg,320,240,0,40,102,278,220
992.jpg,320,240,1,126,175,154,205
2061.jpg,320,240,0,74,104,319,213
2061.jpg,320,240,1,211,165,246,204
2267.jpg,320,240,0,0,99,231,196
2267.jpg,320,240,1,77,148,105,182
919.jpg,320,240,0,67,103,280,219
919.jpg,320,240,1,178,174,208,203
661.jpg,320,240,0,61,97,280,226
661.jpg,320,240,1,143,166,168,194
1893.jpg,320,240,0,59,101,177,186
1893.jpg,320,240,1,125,150,147,173
2314.jpg,320,240,0,0,100,251,193
2314.jpg,320,240,1,99,150,128,184
2549.jpg,320,240,0,25,44,293,138
2549.jpg,320,240,1,140,95,172,126
1867.jpg,320,240,0,51,102,176,196
1867.jpg,320,240,1,128,159,152,183
409.jpg,320,240,0,40,102,276,214
409.jpg,320,240,1,137,171,163,198
1716.jpg,320,240,0,40,103,171,192
1716.jpg,320,240,1,104,155,129,178
134.jpg,320,240,0,73,99,248,181
134.jpg,320,240,1,148,146,168,168
1512.jpg,320,240,0,75,100,255,182
1512.jpg,320,240,1,154,148,175,170
1830.jpg,320,240,0,51,104,181,199
1830.jpg,320,240,1,124,162,150,186
1563.jpg,320,240,0,65,103,204,196
1563.jpg,320,240,1,135,159,160,182
1315.jpg,320,240,0,47,100,274,217
1315.jpg,320,240,1,162,168,187,197
2145.jpg,320,240,0,0,105,230,213
2145.jpg,320,240,1,52,166,87,205
106.jpg,320,240,0,46,98,260,196
106.jpg,320,240,1,136,158,160,184
1082.jpg,320,240,0,71,93,279,225
1082.jpg,320,240,1,198,168,224,199
894.jpg,320,240,0,56,101,279,222
894.jpg,320,240,1,186,174,211,203
109.jpg,320,240,0,52,99,258,194
109.jpg,320,240,1,140,156,163,181
1868.jpg,320,240,0,59,103,178,187
1868.jpg,320,240,1,125,151,147,174
177.jpg,320,240,0,81,97,245,176
177.jpg,320,240,1,158,140,176,165
402.jpg,320,240,0,40,103,274,214
402.jpg,320,240,1,137,171,163,198
2300.jpg,320,240,0,0,98,230,194
2300.jpg,320,240,1,78,149,107,182
724.jpg,320,240,0,40,79,280,186
724.jpg,320,240,1,148,144,175,172
2469.jpg,320,240,0,43,99,276,180
2469.jpg,320,240,1,143,143,171,172
113.jpg,320,240,0,40,89,223,204
113.jpg,320,240,1,126,149,147,172
2003.jpg,320,240,0,4,103,310,210
2003.jpg,320,240,1,132,163,168,201
270.jpg,320,240,0,124,94,280,180
270.jpg,320,240,1,192,139,211,158
71.jpg,320,240,0,40,104,280,216
71.jpg,320,240,1,141,172,169,201
1896.jpg,320,240,0,59,102,178,186
1896.jpg,320,240,1,125,151,147,173
